4.924846055407428036e-01 2.049510619180588966e-01
7.911601461954055337e-01 5.187007622150213715e-01
1.811189818307834543e-01 9.032623725030132222e-01
2.863038636290996530e-01 5.907139031451248412e-01
6.007159666801782372e-01 7.965254752206673006e-01
1.441159240407003939e-01 4.059527526799556751e-01
8.367657164334523223e-01 8.562897462881293720e-01
5.881473551907066000e-01 2.336990871829869310e-01
5.981976863339787398e-01 1.313433844667717398e-01
2.402985579653169612e-01 7.643601413757009633e-01
6.842706311391144602e-01 1.464732104961362635e-01
3.282815658574369522e-01 4.720895779725762242e-01
6.571329969476987776e-01 7.710016180954128995e-01
8.916650799959038309e-01 4.555156099311229445e-01
2.876154675873415778e-01 2.109947021390212729e-01
4.468943891358334586e-01 4.998761342168331900e-01
4.542236047126840814e-01 4.007755814374054371e-01
2.251567252858048818e-01 8.630597263962698218e-01
9.883807286765633471e-01 8.741469418233639432e-01
6.896162848807083634e-01 1.036935036402435450e-01
8.454437612432541549e-02 6.586762587893795207e-01
1.577561643919175305e-01 3.723469655296312020e-01
9.282044107020537282e-02 6.662201336815805064e-01
8.798081386360140366e-01 5.779768483435719917e-01
6.942439909271668208e-01 1.224487635059515744e-01
2.446113747216296375e-01 8.628489220774550050e-01
2.056631374093963460e-01 4.591506810727756793e-01
6.397592131387694891e-01 4.328805636854621275e-01
8.917308530188832183e-01 2.981060061067647426e-01
8.476996412409132375e-02 9.570308691912268184e-01
4.647865417936599686e-01 8.523072316974917850e-01
3.156965708904184709e-01 6.322580461009990049e-01
2.353812757003335143e-01 1.540945713891254121e-01
7.317804424773921568e-02 6.995995486985950862e-01
8.126365057669702185e-01 6.051043750686081468e-01
1.217245738760741602e-01 9.388167467167274349e-01
7.041305285164067840e-01 5.986563360155257030e-01
2.633276007474515401e-01 4.234277615850620125e-01
8.303765256658802718e-01 8.159705778116932429e-02
4.312825823811706760e-01 1.414895860527974891e-01
3.119467463045242361e-01 1.584023945441972447e-01
9.828255622878466768e-01 7.550664197332084271e-01
7.569043848187536616e-01 9.147021714023229055e-01
4.151269394577919991e-01 7.427375167041602166e-01
1.030343099285447872e-01 6.367471889497887672e-01
6.776386758701247182e-02 2.632673361835345949e-01
9.150208348917289181e-01 2.191780915031000809e-01
3.230478194015696802e-01 2.779621680508369552e-01
6.380601106727552541e-01 3.839495048580828795e-01
2.687660899402589676e-01 3.057135770742409608e-01
6.497375941764667040e-01 8.318835900083121349e-02
1.988928786334641652e-01 6.154028656973897782e-02
5.512491931275522727e-01 8.198538994380002443e-01
2.894394757676180818e-01 3.102025155683725277e-01
6.808656517923308282e-01 9.844050933792963809e-01
3.162518566805032627e-01 5.639062842577916568e-01
1.984646421255076287e-01 7.812482132904549070e-01
4.788467759387191602e-01 1.808643307242852050e-02
1.016186819901526706e-01 6.928072905427118400e-01
9.942557186481804088e-01 3.840543722616007738e-02
9.278216429198693493e-01 7.626584021845228545e-02
3.417451664949976431e-01 1.079420240073103443e-02
6.738669728161578165e-01 5.837430706265540614e-01
2.938252281801878585e-01 7.242094892735202460e-01
1.481174559413656056e-03 7.170183912436081108e-01
8.708484679278496454e-01 1.696471045002319045e-01
1.787839852547472574e-01 2.478282317455436923e-01
1.564459571187896136e-01 7.433012856954352987e-01
6.253304080521239205e-01 1.395618238041598236e-01
8.151380170066362396e-01 5.559436567751507852e-02
3.294850786732240744e-01 7.716054396268534621e-01
5.818569083009479392e-01 8.309216308855491562e-01
5.567763624211966578e-01 6.323540646110896724e-01
5.453026058827554756e-01 1.397790955917213029e-01
8.245491133417272023e-01 9.577194728125707490e-01
1.731371944199726620e-01 1.804683133350907243e-01
2.343122983760322908e-01 8.514217064661075973e-01
6.879171290364299862e-01 1.768966168386222337e-01
3.747541836926823189e-01 1.839965571111681353e-01
4.781925262633304197e-01 5.618314117239781025e-01
1.898289847256507956e-01 8.079829520593628800e-02
5.495167862054801677e-01 5.933435300468822282e-01
4.757339956542198101e-01 2.311401920964218926e-01
1.517072510518878703e-01 3.942732658224398223e-01
6.196917529486797305e-01 9.841755382793100360e-01
4.022060085898396808e-01 9.065377450796279213e-01
8.783048137237724484e-01 4.242177473859829462e-01
5.370136208094111741e-02 1.758732485646022914e-01
3.061746582414799356e-01 6.985942165953207272e-02
9.358321352402905191e-01 3.673551509237507062e-01
3.061227101409976781e-01 7.864299828213614507e-01
1.702078139339762153e-01 2.898825672218774407e-03
1.188653044162777395e-01 2.581616120133889414e-02
2.697056353066346057e-01 2.353377646316227034e-01
3.244634131242034591e-01 6.921707084904460405e-01
4.865614122233328231e-01 9.254735058664067537e-01
2.895224103385964920e-01 2.659006090396442978e-02
3.274582956275530199e-01 9.221940834376483043e-01
1.562231368163822243e-01 1.000686748984249697e-01
2.822878149852933172e-01 8.400500502530326985e-01
4.493070461837171958e-01 3.082507195470302053e-01
6.879918532088633576e-01 5.656569996122706723e-02
4.709637808544386850e-03 4.708158241460740356e-01
7.602182964280501665e-03 4.865821145270716741e-01
5.345952456690606924e-01 8.781459916845418823e-01
6.301806252248620677e-02 2.538343410688657098e-01
1.142429061906152787e-01 2.400600121025040501e-01
7.908510842643911021e-01 3.479856772616874983e-01
9.222764131672602783e-01 2.398875409327572150e-01
3.741887536804391345e-01 6.933473148830461286e-01
4.188487620381112775e-01 8.060507466880539873e-02
1.483147954407206814e-01 5.146162131078366730e-01
6.823098055019893859e-01 4.052128740135721996e-01
9.841918609954709574e-01 4.472162834047068714e-01
7.706910513114306749e-02 4.143798417214263896e-01
4.059284336408963689e-01 7.302979551045776230e-01
1.988559915254984878e-01 9.139983488317937610e-01
6.526039779834091892e-02 2.323025842432200339e-01
1.905205555618358915e-01 6.341743979514603557e-01
6.211037447103890941e-01 3.316179110134692687e-01
5.164488078109860103e-01 3.134013063415874711e-03
9.911495177136961932e-01 9.528929684912992304e-01
7.970465107659457926e-01 2.031762103045698931e-01
5.470503205083874221e-01 7.153242211749291091e-01
2.696352373940236191e-01 3.828307528804199000e-01
6.889392539706720164e-01 1.079745050068950940e-01
6.375865836340732784e-02 2.477506569979528450e-01
4.423972239589736288e-01 3.830882895251077613e-01
7.045362907530547947e-01 2.822680622426835262e-01
5.199589716971632081e-01 1.666409197349331128e-01
4.554585865107322329e-01 8.975900448004460186e-01
9.109037941566320296e-01 1.847625886024624187e-01
1.384436211191029109e-01 3.039830921796619068e-01
8.118100413583344555e-01 6.680947562018588748e-01
8.341378462929949222e-02 5.205679910423631762e-01
1.286136762008408541e-01 5.429339811183764297e-01
7.812336963030438453e-01 5.470998939274096529e-01
6.029504512704026986e-01 5.043137885695587741e-01
6.227617129547918795e-01 6.392553853559969079e-01
1.152693591253723948e-01 6.416598237313076991e-01
7.756042202872210911e-01 4.836334371696998646e-01
8.749542843910605994e-01 4.017755272618503959e-01
1.773248495429305960e-01 3.442546449819473553e-01
7.600692750717614743e-01 5.322576900719644399e-01
3.633646182844791905e-01 8.786962527773861664e-01
7.735499834240924244e-01 3.957250051569016769e-01
7.459185916495570945e-01 8.857149514452494765e-01
1.171564466750460998e-01 7.641369586663561142e-01
4.274919259390823623e-01 2.252831764934077885e-01
9.182096198593457936e-01 7.531705166556128539e-01
2.940499209702630568e-01 5.993900899250055314e-01
7.070551574028403063e-01 6.013656810562187927e-01
3.159733208449325703e-01 5.039228212935772389e-01
2.909694732881483725e-01 5.063242964654151024e-01
3.401145190051065859e-01 6.737676476271783343e-01
2.694448890229468319e-01 8.297330684687204139e-01
7.940462589628840551e-01 2.955311851547643975e-01
4.481298725686180262e-01 8.766735710036528406e-01
8.112673843355910908e-02 6.496331601270394218e-01
2.292772649406717989e-01 3.000758464560248084e-01
8.990798433068856177e-01 6.834250407466201382e-01
4.170228697829831965e-01 4.299351427557884797e-01
5.991211576880765000e-01 9.431341597064027971e-01
2.552190542501812098e-01 1.879546914500339616e-01
4.529612120159710598e-01 5.842009247246779946e-01
5.027048369818604145e-01 7.081790635827026614e-01
3.069938746111756656e-01 9.506538386933943707e-01
3.243537251114672060e-01 7.272223780847657526e-01
5.481526261559876989e-01 1.690225945114846029e-01
5.821240976718419224e-01 1.267634479399641911e-01
5.108088710799139065e-01 3.380418276420299462e-01
4.684313006541621638e-01 2.712090350697757835e-01
1.363130545887826228e-01 9.503978291045973581e-01
2.266097856241533481e-02 5.768157740943749001e-01
7.017664485156881460e-01 2.264237161645115126e-01
8.646302969501047375e-01 4.546496279357180592e-01
5.658678501231534375e-01 5.996713606628084614e-01
6.118018657386199433e-01 2.316513112751785730e-01
8.331373595742775917e-01 2.979691070062329139e-02
4.082036957775815322e-01 1.722387476165664344e-01
4.688896215420891300e-01 6.010258831945051172e-01
1.968740993529841665e-01 3.902890530763580834e-02
1.886421744721245020e-02 3.689845131066039619e-01
5.424038626590743650e-02 8.505611957991869865e-01
5.462997489594235700e-01 8.874711428964254800e-02
1.926791251095750779e-01 3.414322171469900136e-01
3.318171307425076266e-01 9.733672876393241191e-01
8.247202883860565992e-01 1.769743445848444008e-01
4.102079580776386569e-01 5.656179184448246744e-01
7.954792477306131815e-01 5.081930442367299516e-01
7.087825569458846564e-01 5.987990880379625569e-01
6.787461217874748431e-01 3.712664570876736958e-01
9.372593408656092473e-01 1.723324912648266372e-01
8.496195936614474586e-01 4.972489332982904520e-01
8.736641786090642015e-01 7.506377218754588521e-01
5.831610900077663917e-01 7.288447833204413362e-01
9.339666857281506696e-01 3.933955847760505220e-01
2.376535964192894035e-01 5.141072725472284333e-02
5.760331252597030716e-01 8.074143750303710565e-01
1.642929020889706271e-01 5.405942837500088416e-01
1.048792787287714523e-01 6.911487855490333621e-01
1.774848696609809817e-01 7.215264739073664613e-01
8.685966001658177449e-01 3.320337511923278084e-01
2.033839996264908967e-01 9.575363166616155386e-01
7.753383465478997927e-01 9.529080000292410313e-01
9.372217217540929068e-01 1.954364880265869742e-01
5.229913462765340970e-01 5.435426684445605616e-01
4.690340951002038850e-01 3.336956517414346735e-02
4.098555203602870511e-01 9.528735912044766776e-01
3.002341522278482167e-01 3.408099635336276911e-01
4.982782764141230336e-01 8.195122163022217077e-02
5.486072301859694633e-01 9.379801014690596350e-01
5.690268572893779631e-01 4.784512172403840857e-01
4.035606403941179865e-01 7.303058129882622485e-02
4.361921513429378727e-02 3.618703729928400836e-01
5.506237414969007427e-01 7.037722907587359300e-01
3.825154111081073838e-01 6.242838937052882509e-01
5.667823730330440180e-01 3.660977514526058130e-01
2.544589793338634109e-01 4.786156175493154752e-01
3.984102286463387932e-01 4.828713932242920670e-01
4.477597264210592121e-01 2.359461750524183277e-01
3.785325146545881481e-02 6.942556838720418400e-01
7.847572057743188445e-01 3.067211844061076276e-01
5.166414427715053659e-01 4.689782889396834076e-01
4.566281119037092218e-01 8.679839625576618589e-01
7.534401535484557266e-01 6.714459233392953141e-01
7.586260856000280883e-01 6.151277622932213029e-01
1.704862635636426038e-01 6.501224490113548526e-01
8.488294829350784276e-02 4.570619363107123467e-01
6.311249931648047484e-01 1.276858738970046980e-01
7.872075939555278623e-02 2.112198555027906544e-01
5.355111664586723608e-01 9.597268645182688296e-02
4.287433747113907900e-01 2.252653977067032853e-01
6.819830281190277788e-01 9.271370078729268549e-01
5.469598859289810378e-01 4.734234823690497418e-02
7.951537922864793106e-02 1.932039648374195284e-02
2.693434841138456770e-01 9.929182426049524279e-01
9.077126538038382542e-03 9.986145484924290328e-01
1.664529950713620199e-01 7.847661577575931746e-01
8.002236369029911423e-01 2.310213574245330026e-01
4.084724787065002749e-01 6.538960141736894771e-01
4.431090376288026045e-01 2.712156106925418531e-01
5.312365174666486833e-01 7.590500023981482380e-01
5.836161238615348301e-01 8.896548449623579158e-01
6.000248230120760473e-01 9.894520614470572184e-01
2.477515302271637854e-01 8.890239554392582733e-01
3.184329710639866029e-01 7.295255037224855910e-01
7.376716005671681842e-01 3.458672390498662708e-01
3.674924886747001906e-01 9.330316630472781370e-01
3.893578228289140686e-02 6.373259149801622225e-01
1.338981554395106688e-01 5.542187443447622597e-01
4.486767033232041957e-01 6.823751019600129419e-01
3.941859769540768665e-01 7.827829100469501089e-01
3.439869894724614241e-01 8.620315947080228192e-01
1.879268349039078245e-01 3.663418596890635204e-01
2.195251344732589427e-01 8.911388290235329190e-01
5.300430072210269294e-01 8.991108180675840833e-01
8.414328356671024745e-01 6.539893151919063952e-01
9.555736297643843136e-01 4.136534872519626038e-02
8.329499263272087672e-01 2.048554877784263262e-01
2.940318395119388972e-01 6.643551074870274187e-01
2.770513362555848680e-01 7.953425892151910759e-01
9.401581826297256139e-02 8.519421707497065732e-01
2.594797744288507291e-01 6.871071542241180552e-01
7.090292692702728772e-01 8.584671117684044006e-01
7.618326414661275026e-01 9.483600246752748042e-01
8.198407913862981733e-01 8.438627507283388285e-01
8.915463812950580325e-01 4.583261472329069885e-02
4.824338352730658253e-01 9.291356644267624310e-01
1.178165772610867412e-01 9.165795426473670737e-01
7.047460521156845292e-02 4.320528166743972109e-01
6.209401670842190635e-01 2.119928160847084353e-01
7.363286581198860148e-01 8.248752192502613045e-01
4.616864950794428157e-01 1.688606118230675524e-01
6.247243194814089406e-01 5.994493102570709331e-01
4.959790843653044679e-01 1.296223815297986581e-01
5.590819272747479252e-01 4.668990058890694073e-01
6.150229363878430000e-01 2.174022578380508941e-01
4.638012794356466406e-01 3.863435951391631651e-01
5.228837421418046638e-01 1.520117332287760359e-01
1.806071071242120185e-01 3.169079526553675308e-02
8.162438201958045481e-01 7.740626719006022949e-01
1.327306305629570859e-01 9.455274781892242242e-02
7.948374308523302734e-01 5.248561697567128981e-01
9.973047550207732037e-01 7.068296852761567495e-01
7.741548793757803137e-01 7.299187593431573085e-01
1.911441329365840547e-01 7.839448810535744050e-01
4.020529039343077038e-01 4.402381702812030451e-01
3.648013627597064268e-01 5.261558924090785627e-01
2.651256832412163256e-01 3.922171702379395608e-01
2.350161824360578189e-01 5.563105396592675778e-01
6.840692247075795818e-01 3.558556064596112289e-01
3.097123522606274326e-01 6.140772111530465871e-01
7.451801828883428680e-01 3.063802570308461481e-01
9.143331474381266588e-02 4.139214958832152513e-01
1.403266630934987269e-01 8.180207388132302304e-01
5.814824309148085568e-01 6.379855702280985419e-01
6.607997695026084362e-01 2.344998401834963442e-01
2.435811532594484019e-01 7.897460472935093900e-01
3.426385308690427234e-01 1.247446138390617687e-01
6.069857916385932306e-01 1.244313309927421729e-01
3.446857368937027433e-01 8.731607133543000110e-01
6.129104820416444444e-01 5.244420535693515850e-01
9.325220487751058052e-01 6.625024062440774131e-01
7.393781120333394741e-01 7.655410838419255404e-01
3.358083667711717624e-01 3.196050294792821544e-01
9.896576633295032233e-01 5.848476996680865847e-01
6.444749166618395364e-01 2.807249979159062159e-01
4.529971319119878714e-01 6.877050107621652808e-01
1.403101715227105251e-01 4.874341292655544056e-01
3.762590779072583214e-02 8.926373285689823689e-01
7.122781142861269732e-01 6.266694298447181843e-01
7.658624335015995488e-02 7.147580118936603943e-01
2.146730921307637985e-02 9.481625706115326402e-01
9.534910000089471538e-01 4.559353132538539466e-01
4.314543560561957536e-01 4.673092827841437424e-01
5.684220894613770669e-01 8.499437207106386172e-01
5.901823843340053832e-01 2.344690674952355502e-01
6.177669622214058132e-01 2.690213342567815413e-01
4.996188945338988496e-01 2.458988065751455121e-01
1.076941737099558205e-01 8.584590766597677280e-01
6.660694246230869364e-01 7.549005433613317217e-01
5.925804439457963424e-01 3.925877296001673011e-01
2.938726045140158671e-01 3.645336307225454098e-01
6.642476898294965570e-01 8.182462796809223393e-01
7.604840370676942962e-01 1.417744003073083681e-01
3.600299902611443503e-01 3.019629837509617554e-01
6.097442154098755562e-01 9.719992811891543516e-01
7.090825228648108824e-01 7.462678850163129152e-02
9.047999989039448021e-01 1.635888140785666245e-01
9.517488422157709405e-01 3.249128010387327681e-01
9.482774536422337031e-01 6.205247920860849087e-01
8.931916164611366504e-01 5.083729358678090726e-01
5.559886388709035510e-01 3.544304999669761758e-01
6.437429784103766428e-01 1.518378812638649933e-01
5.262633034996315740e-01 3.165108698306728918e-02
1.055736787434570223e-01 4.481432086601134790e-01
2.512445966743553916e-01 8.158865147711755750e-01
3.019355442081076424e-01 2.107058131900472198e-01
2.560059320476730793e-01 2.817066034196389346e-01
3.267069848888268790e-01 6.928233527123256463e-01
9.732595809078491422e-01 7.060785307938806099e-01
5.583694903654984332e-01 5.912422829044661210e-01
5.195481289035723815e-01 1.210965791118551182e-01
2.317692064372287586e-01 8.744314334396200428e-01
9.966345348702532192e-02 4.244505257990436320e-01
7.228853858260146925e-01 2.526223698812891660e-01
5.445536207607850621e-01 6.875109057539570134e-01
9.822380607700554878e-01 4.927755186130667875e-01
2.593242573699701126e-01 1.096171315223963827e-01
2.157393736439738863e-01 5.156131190299628742e-02
8.537845098295279156e-01 5.374908325227196748e-01
3.985712951875391985e-01 4.933781222351012463e-01
9.870471729510716941e-01 5.167670212180612843e-01
4.007521327329901517e-01 1.444924421903713840e-01
4.351560155109347461e-01 6.627891062288724378e-01
2.739275310991491352e-01 2.558748125116340200e-01
4.945877723804199544e-01 1.549036008588300373e-02
5.849705853102374897e-01 3.701819800953574102e-01
4.336179713350567511e-01 2.063058187556168210e-01
1.678188568105788425e-01 7.229557441716932820e-01
3.538572807219186878e-02 2.252790728236269135e-01
8.026733483124748325e-01 1.758738250780010892e-01
9.479191993991525900e-01 8.499177336997698617e-02
9.525030404017198471e-01 1.593906658682416877e-01
2.710766643768139916e-01 1.453721608715490277e-01
2.726733551918646414e-01 1.218094010191856924e-01
5.426724763869388291e-01 8.627203664354988755e-01
2.451534539300324056e-01 6.846555145572521539e-01
9.724652201382378847e-01 4.200154825246679158e-01
5.901687717873546069e-01 1.400739147371449222e-01
8.074629348942370388e-01 3.536634702412386755e-01
5.365304476099520548e-01 6.002241475254590508e-01
7.807430046302143989e-02 6.639552182201281516e-01
6.757386204608066826e-01 9.330664730320605837e-01
3.375626124268371608e-02 6.977926491509248708e-01
8.051922586624324918e-01 7.569373420047698087e-02
4.431087040599162030e-01 8.571563464148531652e-01
1.698927379575643215e-01 1.173091757647324318e-01
2.970870029559757874e-02 3.933877295689465203e-01
8.603421024204502832e-01 2.640824973993538549e-01
6.073047478951223432e-01 4.377712449184040233e-01
7.734755094913033924e-01 1.655896336672395552e-01
2.732431717074754740e-01 3.986738728079426419e-01
7.606929965153916839e-01 4.375217664673941576e-01
7.733482097483938000e-01 5.057977053406448320e-01
3.545450447041329500e-01 7.131779039873042958e-02
1.386395792963655005e-01 7.003788187047320646e-01
6.540015737332292023e-01 6.656891798884709832e-01
8.959095974724825551e-01 4.425964325706821523e-01
7.553606773213743519e-01 4.751455388478011965e-01
8.733529573626466203e-01 2.308516903172961321e-01
6.335076564110359021e-01 7.330952705168023442e-01
7.919465449434662796e-01 8.659449291153242800e-01
3.987041946960865335e-01 8.350695244877515133e-02
6.870632328893574448e-01 3.357757507825245291e-01
2.419226382646170181e-01 6.630518260974538336e-02
3.433794057717191039e-01 3.345301401742258873e-01
6.874145168588162713e-01 8.007317455441927967e-01
8.048170779393403196e-01 5.215512979697778384e-02
7.238856237670686644e-01 6.278446829537523977e-01
9.733414563904703165e-01 8.473693934739623401e-02
3.467988824585366281e-01 1.611020667435132392e-01
8.985729081855481359e-01 1.724993572729891511e-01
3.301556613549361252e-03 4.924502722690327072e-02
4.196553381561358709e-01 5.115082760858477018e-01
8.993359968331657850e-01 7.367510746069109162e-01
2.662819242138231290e-01 3.332327593346852135e-01
6.752293433458560479e-01 6.969041679023130209e-01
6.518122772916166152e-01 4.301319151015225994e-01
2.955990266917747356e-01 5.569099461991400268e-02
1.642156529759625228e-01 8.176429494171240098e-01
4.956137716591000331e-01 2.764536828953584324e-01
9.046460920433706532e-01 7.335399712856516263e-01
8.615163947540770417e-01 9.658383704004445125e-01
1.151922144666794878e-01 2.398342715463257502e-01
8.157201749624589660e-01 8.656843470462416423e-01
1.081997864342245652e-01 8.522141862759580189e-02
3.954435579635462439e-02 9.371215833717131405e-01
2.738233792416617796e-01 4.032341200955518179e-01
4.105634000652207405e-01 6.439424212812223658e-01
4.053581899605910310e-01 9.507605321998842118e-01
5.738112212430804826e-01 2.693439034806651700e-01
2.212304603457968533e-01 6.721663784798895813e-01
6.842567993349832900e-01 1.223198860291611068e-01
6.942031549913378896e-01 9.529705705645388214e-01
2.850798817082160763e-01 3.617636543186365516e-01
5.718604085930732994e-01 9.173871811892241324e-01
3.474161333524993234e-01 2.899579630608062342e-01
8.432147609488052087e-01 3.620306682335888704e-01
1.021805750814466229e-01 1.177291603504856399e-01
6.196886802738459377e-01 9.068570570142412413e-01
3.993001045304139796e-01 3.169963038064285143e-01
9.186043584302372444e-01 8.703351798441139042e-02
5.903394797082620604e-01 9.161252346987269757e-02
4.980478608308451793e-01 6.325192581896355026e-02
2.956308772632966209e-01 8.535848457607770889e-01
5.065558912066048247e-01 4.845885506594982406e-02
9.842854516278836119e-01 4.966064761275390538e-01
5.232080776569885128e-01 3.689538015785365221e-02
7.246618764858905326e-01 7.820607113801125720e-01
7.152446420038072183e-01 9.402288931086525414e-01
7.347689626547468933e-01 3.827518336546942290e-02
6.436614835605851681e-01 6.534464947364582166e-02
9.886651978366629567e-01 5.869699866829087842e-01
4.848907700907036933e-01 6.228035014815294090e-01
2.115817315220231976e-01 4.814918595583400629e-01
8.409640279877813596e-01 6.383815471358805782e-01
9.535680367578779348e-01 2.945812549521357182e-01
8.122729446894948468e-01 5.611653929119705397e-01
8.552845207427480778e-01 5.632395821884005338e-01
1.049263044194919114e-01 2.645851529031236771e-01
1.782114762122140039e-01 1.083955416744710742e-01
4.326792887722885617e-01 5.829116389233189865e-01
6.851287821255430677e-01 1.158161929089984721e-02
6.220289611997840140e-01 4.788002546380674129e-01
8.654849636585246753e-01 3.617429278710229124e-01
6.510706834418645839e-01 9.521122355377870106e-01
4.069219149885450193e-01 7.058757525883093686e-01
7.895570384483038273e-01 1.157068189745957820e-01
3.364153593360555972e-01 8.848297940105988024e-01
3.020394845933295214e-01 8.848874174226595279e-02
3.261204897220377763e-01 1.026406381177370486e-01
8.488003669860162415e-01 3.664518045600025919e-01
9.238200879129621068e-02 1.495553878790523150e-01
1.446808748924444110e-01 7.057991715124033449e-01
6.186441126479926833e-01 3.281209566678917611e-01
1.238351098217393975e-01 7.355950862257900624e-01
1.980638128941171194e-01 2.444967286681702934e-01
6.880328599885642271e-01 5.374077214925686574e-01
6.438278020233700882e-01 5.027241688837599254e-01
5.223264389686053111e-01 9.879406968459480964e-02
9.793646085819789349e-01 7.865810992871282714e-01
1.509007668826022330e-01 4.182251327551878006e-02
4.672557366880715213e-01 7.791671650999895116e-01
8.505271750519040053e-01 5.134509022635356246e-01
7.785931339022837960e-01 7.829936488482847068e-03
9.176051600644854478e-01 5.135525630086781312e-01
7.510787189485993443e-01 2.706897380562516275e-01
3.050233069816825626e-01 9.745565509279385807e-02
6.494918542437428943e-01 3.842540777037367627e-01
6.636129271581615585e-01 2.639423868714037003e-01
3.923580075398835909e-02 3.285071726187842600e-01
1.453250729138813035e-01 6.589782973850462078e-01
2.357433882252938373e-01 7.764227010325230882e-01
4.397728407812929730e-01 8.483193567369344823e-01
3.685235422326809118e-01 9.333041686488586786e-01
3.671212507068666309e-02 9.460071634179415545e-01
6.456117408050188189e-03 9.506703171851914602e-01
1.623430079531370529e-01 7.115098486119897370e-02
3.799067088705414541e-01 9.760762361495297634e-01
4.799784970381666405e-01 3.352093474332512590e-01
5.266362851830479475e-01 1.460413606643288231e-01
1.572336257459691078e-01 8.896597470102588501e-01
2.556697624533856850e-01 5.331875269151969965e-01
5.092526817442791787e-01 2.720537556786902789e-01
3.444763604770646470e-01 1.629307883699064874e-01
2.652010365768908695e-01 3.121152578298832525e-01
2.108995187970830187e-01 1.956470740557982868e-01
7.278321600957229354e-01 2.627788485428405041e-01
9.270641818463013495e-01 5.869019913419095680e-01
5.326728499459782995e-01 1.595638457960113499e-02
9.496219032816972661e-01 2.638420493931874500e-01
1.370102537674378063e-02 2.259167094434475498e-01
2.511224840627169774e-01 3.036177495434932982e-02
7.857945076117677230e-01 2.081090870840136553e-01
8.062248922617633040e-01 8.341715283433459582e-01
2.774098555439139524e-01 9.376108396524710509e-01
1.733717373635934589e-01 3.626516121702527684e-01
6.937522959739519379e-01 6.024336615862047051e-02
6.745140585759823448e-01 4.933401455288388693e-02
4.759794648170949660e-01 2.668079555111889656e-01
1.110834642596273403e-01 5.664153377515256382e-01
5.131312049784252372e-01 6.083157982593390134e-02
1.157768765394372457e-01 5.239680452634039032e-01
4.963391472340829003e-01 9.881942016111811000e-02
8.478991791507616282e-01 8.885676868758254354e-01
6.579590916244777432e-01 3.153711435143219388e-01
8.705454788572618563e-01 2.347213087462667325e-01
4.982475916610094036e-01 3.424122665477191685e-01
6.458719446880288872e-01 6.635700811008287126e-01
9.960536367746748443e-01 1.179041556450757255e-01
6.348446381173897812e-01 7.177700214878819374e-01
4.732888568250693817e-01 7.079799768440513397e-01
4.109441516753712387e-01 5.759168671290320063e-01
2.994869897564100825e-01 2.858684173962678932e-01
8.325720207255156158e-01 9.413533890347710598e-01
3.824147040711851631e-01 8.126518338202146641e-01
7.924792897202505015e-01 9.199162543894415789e-01
4.524022986961273585e-01 1.898099305175745544e-01
5.780917856108841457e-01 2.866806564582898842e-01
9.473075623840715442e-01 7.182372935069465392e-01
9.433871187299247563e-01 1.347217832226524914e-01
2.963215172112667606e-01 4.758584884543464177e-01
